,Category,Label,text
704,Poor service,4,@Verizon has me alllllllllllll the way fucked up. I'm paying for services for months that I'm not even getting. This is fucking bullshit your employees are so fucking incompetent no one knows what the issue is but the bill comes in every fucking month DO 
705,Poor service,4,@Verizon so how the fuck am i paying my fucking bill in full every fucking month but can't receive calls and text from people??? What am i paying for??? This issue has been going on for months now and I've been to a few locations and nothing has improved.
706,Churning/Lost customer,1,@SusieHebert1 @dsilverman @HoustonChron @ATT @TMobile We switched from Verizon.  It was easy.  unlimited data and comparable service at half the cost with T-Mobile’s 55+ Deal.
707,Churning/Lost customer,1,@e__god AT&amp;T..I switched to Verizon I regret it.
708,Poor service,4,@verizon @VerizonSupport I have never had worse internet speeds or a worse customer experience than I’ve had with Verizon. I have to turn my WiFi OFF for my phone to connect to the internet when I’m in my own apartment. Pretty sad that my 1 bar of cell se
709,Higher Price,3,@verizon please quit milking your customers to death...get rid of the $20 line access fee...that is ridiculous
710,Poor service,4,Retarded verizon goes
711,Poor service,4,Status update: Fuck Verizon
712,Higher Price,3,Just paid $517 for my phone bill. Fck you Verizon
713,Poor service,4,Pretty sure once again...I don’t have service with @verizon @VZWNow @VerizonSupport I have LTE on WiFi but once I take it off...I can’t do anything. Frustrating to say the least and I can’t get any work done...And it’s only 5am ?? #GetittogetherVerizon #Iwanttostartmyday
714,Poor service,4,@verizon you guys seriously need to take care of long time customers &amp; stop making them fight non-stop for what ur 3 sup promised! All liars!
715,Higher Price,3,Verizon can really kiss my ass them &amp; their high ass bills can go to hell ??????
716,Poor service,4,@Mculp19 @verizon Still not working Virginia Beach 3am
717,Poor service,4,"Trump had better coverage than Verizon, Sprint and T-Mobile. #MAGA2020 https://t.co/wUsI83o1n9"
718,Poor service,4,"@Expatriot32 man I owe you reply. Between the damn dog and the useless Verizon ""ASSociate"" I forgot."
719,Poor service,4,And Verizon is trash in Denver. 3G everywhere I go.
720,Poor service,4,Why does it seem like every time the semester ends and I’m in finals week does @verizon always has an outage! I needssss the internet! ??
721,Happy Customer,2,@VZWSupport   thanks to verizon
722,Higher Price,3,"Verizon are just thieves, stole $75 from me,  careful with them"
723,Potential New Customer,5,"I just saw two #Verizon commercials about being the best, and now I want to switch."
724,Poor service,4,verizon really got me fucked up I will switch service on their ass
725,Higher Price,3,@verizon  look sis i am not paying almost 180 a month for your service to be some trash like this. Please get it together
726,Poor service,4,@verizon Fuck You! Your products are garbage
727,Poor service,4,Wtf Is your problem verizon
728,Poor service,4,@VerizonSupport can you help? Is my verizon internet towers where i am? I am connected to my router and shows i am having good access except I have 2 bars on my phone and I cannot load up google while some other websites i can. Especially on my laptop and
729,Poor service,4,i’m beyond tired of @verizon and their shit. ?????
730,Poor service,4,@verizon @VZWSupport @VerizonSupport im kinda regretting changing over to you guys ... Today is my first day but man this slow and Im on thr beyond unlimited plan !!! https://t.co/ioDbq7Yvmh
731,Poor service,4,VERIZON WEB DOWN INFO CITY OF BREMERTON AND KITSAP COUNTY CORRUPTION
732,Poor service,4,@VZWSupport If u want to talk with me what is the problem then check ur connections in Edgewater and bergen NJ URSELF!! Then i will talk woth u again SMH. ??????????three months three months!! @verizon @VZWSupport @VerizonSupport
733,Poor service,4,Verizon sucks!
734,Poor service,4,@verizon is single handedly the worst cell phone provider on Earth #Verizon
735,Poor service,4,Not even out to sea yet &amp; im already off the grid with my service smh. Wtf Verizon..
736,Poor service,4,IMA NEED FOR VERIZON TO TIGHTEN TF UP BC THE SERVICE HAS BEEN WACK AF LATELY
737,Poor service,4,Fuck Verizon.
738,Happy Customer,2,@verizon Verizon is showing up and showing out!!!!!!! The best phone service there’ll ever be.
739,Poor service,4,On hold for 45 minutes with @verizon since they have moody teenagers running their customer service team. Avoid at all costs unless you literally want to live out actually nightmares in the form of a phone call
740,Poor service,4,@verizon why don't you and your sorry excuse for a customer service team literally fuck off I would rather job naked in antartica than have to hear this song again
741,Poor service,4,Verizon trash. I was downloading something and it was at 95%... i got on wifi and it dropped to 35%
742,Poor service,4,I feel like Verizon went to shit. I use to always have service everywhere even when my friends didn’t and now I never have service
743,Poor service,4,"And again, Thank you so much Verizon for being worthless &amp; not helping like usual. Giving me the runaround with different stories for a year, and then promising me things.. and then changing them over and over..Yeah.. Great company. CS is just terrible, very disappointed."
744,Poor service,4,"Don't but any phones from @verizon literally selling trash then have angry women on their ""customer service"" team act like complete bitches when trying to diagnose the shitty phone they sold you"
745,Poor service,4,VERIZON WEB DOWN INFO RADIATION LEVELS IN INDUSTRIAL WATERWAY SINCLAIR  INLET AND UNION RIVER BREMERTON WA
746,Higher Price,3,Verizon...why has my bill been $83 for a year and now it is $89? Pulling a Comcast?
747,Poor service,4,@TMobile @sprint @ATT @VZWSupport @VerizonSupport @verizon you sucks u never listen ur customer!!!! I have been asking you that please please build new tower in Edgewater NJ and u never listen. SMFH. GTFOH. @verizon
748,Higher Price,3,This speed i alway can get from @verizon and i am paying $400 for 4 lines to this unreal service to @VZWSupport now seriously considering switching company. Cause i have been trying to ask set new tower in Edgewater NJ for last three months! You don’t do anything @verizon https://t.co/tNC08lOEhT
749,Poor service,4,@verizon officially done with your service once my phone payments are done. Inexcusable to have such terrible service here. Can’t load a single thing on my phone without internet. Why pay so much money for garbage service? @ATT here I come.
750,Poor service,4,Verizon so ass
751,Poor service,4,@verizon @VerizonSupport I don’t have a single game on my phone. So how in the world is it using 9% of my data? https://t.co/SOLqjo12cr
752,Poor service,4,On hold waiting for @verizon for help to restore my internet for well over an hour (17 minute estimated wait). Worst. Customer. Service. Ever...Every time.
753,Poor service,4,@verizon im sick of your shit.
754,Happy Customer,2,"@lyssssxox_ @verizon i 10/10 recommend at&amp;t i just switched over and i love my service, i get unlimited data. i had verizon best switch ever ?"
755,Poor service,4,Verizon be eating me alive just to have shitty service
756,Churning/Lost customer,1,"Ok, so as a 20-year customer, not feeling any love @verizon. None at all. Time to explore other options. #change"
757,Poor service,4,VERIZON WEB DOWN
758,Poor service,4,@verizon you guys fucking suck
759,Higher Price,3,".@verizon is expensive to begin with, so when you live in rural areas and you can’t ever get anything to load, it’s really REALLY frustrating"
760,Poor service,4,@lyssssxox_ @verizon I HATE VERIZON
761,Poor service,4,"Was on the phone with @verizon a countless number of times for the past 3 days, got nothing resolved and I still don’t have internet"
762,Poor service,4,"@Verizon @VerizonSupport please stop outsourcing and hire Americans in your call centers. I’m a new customer and so far, the experience has been less than stellar. I’ve now wasted a couple hours online/on the phone and nothing to show for it."
763,Poor service,4,VERIZON WEB DOWN INFO BREMERTON WA AND KITSAP COUNTY SCHOOLS PARKS GOLF COURSES BUILT ON TOXIC LANDFILLS AND AMMUNITION DEPOTS ETCETC
764,Poor service,4,@verizon I would hope (being the HUGE company that you are) you would fix issues made by your employees without hesitation. But this inconvenience is making me hate you more.
765,Poor service,4,@VZWSupport Yes other Verizon customers in our building and the building next door have reported issues. Both Android and Iphone.
766,Happy Customer,2,Another Happy customer I helped #getoutofthered Good by Verizon! Welcome to the Tmobile family Andrea! @onblanco7 @TmobilEric @isaac2691 https://t.co/3pzWYaLZyC
767,Poor service,4,@verizon Why do you have to do a hard inquiry credit check for a new customer? That stays on their credit report for two years!!! Shame on you!
768,Happy Customer,2,"Ashley from North Carolina was extremely helpful today, 5 Star customer service!!! Unfortunately, I can’t say the same for company as a whole. I cancelled my services with Verizon on 2/24/2018 and I got an email stating that I owe you 400 plus dollars. @VerizonSupport"
769,Poor service,4,Always ecstatic to call Frontier/Verizon customer service &amp; hear the new creative excuses they'll come up with when it comes to overcharging for no reason. #Excited ???
770,Churning/Lost customer,1,"To @verizon , I will never ever do business with your company again and I advise anybody else the same! Swear once I get all this handled, they will never get business from me again."
771,Poor service,4,"monthly charges on a device that I don’t even own…  This is completely unacceptable and outright fraud. I’m asking for this to be resolved within the next 24 hrs please, because I refuse to pay for any services when I no longer own these devices. @verizon"
772,Poor service,4,"Dear @Verizon, Please increase allowable Blocked Calls. 100 is not enough, especially in this election season. I NEED to block repetitive calls from candidate robo-calls. #landline"
773,Potential New Customer,5,I’ve had at&amp;t since the 4th grade and I’m about to switch to Verizon!!!! Im nervous
774,Poor service,4,@VZWSupport @verizon no data service here in days. #verizonoutage
775,Poor service,4,Beware of @verizon I canceled my service after 18 days into billing cycle &amp; they charged my credit card 6 days later for a full 30day billing period &amp; refuse to issue refund for the unused service #verizon @FCC @SenJohnKennedy @BillCassidy @RepGarretGraves @AjitPaiFCC
776,Poor service,4,@nathannaber @verizon @VZWSupport The closest one is 4-5 miles away but there are tons of Verizon and AT&amp;T towers in and around OKC. There are times where I only get 25Mbps down but it's rare.
777,Potential New Customer,5,i’m switching to verizon! i hate @ATT ?
778,Poor service,4,"County is experiencing issues with phone service. Callers may experience  sound quality issues. Verizon working to resolve problems, no  estimation at this time. Thanks for your patience."
779,Poor service,4,Also I want a Huawei P20 Pro so bad I can't STAND IT but apparently they don't work with Verizon and my heart is positively BROKEN
780,Happy Customer,2,@NaydelG We are so happy to hear you love being part of the Verizon Family! Thank you for your loyalty and have a great weekend! *TLC
781,Poor service,4,Verizon really need to get they shit together. These little prepaid services be having better connection than I do ?
782,Happy Customer,2,Switching to Verizon was probably one of the best decisions ever
783,Poor service,4,"Verizon is trash, y’all supposed to be the number 1 network but my phone is dropping calls and my phone doesn’t load shit"
784,Poor service,4,@capsvodkaaunt The ironic thing was when it was the Verizon Center and I would go to a game and have no service despite having Verzion smh
785,Poor service,4,I just paid my phone bill so why tf is my “unlimited” data going slow ? @verizon
786,Potential New Customer,5,@chelseamorgxn We'd love to have you back in the Verizon family! Send us a DM if you're interested in making the switch back to better. *KK https://t.co/nCTAJTy60l
787,Poor service,4,@verizon what’s the deal ? Everyone in my area is having problems with your service and everyone I’ve spoken to is either getting the runaround or getting hung up on by your representatives it’s bull shit I play top dollar for your service and I haven’t b
788,Happy Customer,2,Thank you for service @Verizon
789,Potential New Customer,5,@Ana_Lions We would love to have you with the Verizon family! Please let us know if you have any questions regarding switching.  *GB
790,Potential New Customer,5,@ATTCares going on 6 days of dropped calls/crappy reception. I was told via DM that I'd be contacted today at noon. Very frustrated and looking into Verizon or T-mobile. Please please help.
791,Poor service,4,Verizon service is trash in downtown Cleveland
792,Poor service,4,"I’m so fucking ignorantly bourgeois that I really been w Verizon Wireless for YEARS, knowing daaaamn well that I’m basically paying $140 sum a month for a phone dat don’t even ring , but can get service anywhere ?"
793,Poor service,4,"@verizon @verizonfios Yesterday I renewed my Fios contract for 2 years for one price.  When I got the email confirmation the price jumped $9. When I called billing, the price jumped another $10.  Why is the price i agreed to, now that much higher?"
794,Churning/Lost customer,1,"So after looking back, my first 3 months with @WingTel_ , my total for 3 months is still less than what I would've been paying for a month with Verizon. Switching is still the greatest choice I made this year."
795,Churning/Lost customer,1,@OutlawsOW @TMobile I guess I have to switch from Verizon now
796,Poor service,4,"@VZWSupport, @verizon @verizonfios, is there a snail mail address I can send correspondence to your CEO &amp; other principals? I have not heard back from anyone regarding me inquiry, have been talked down to, &amp; now discarded as another account#.  #Cu"
797,Poor service,4,"@gremlintv_ We would never want to lose you, and we treasure your loyalty. Our goal is to make sure you are a happy customer. What zip code are you in? Is this only happening in your home area? Are other Verizon customers having this same issue? ^RM"
798,Poor service,4,I went to Verizon just so i can get my info on a reimbursement and the guy was literally hitting on me the entire time. And now he’s stalking me on Facebook. Cool
799,Poor service,4,Update: Verizon workers done fucked up and broke something and whole neighborhood is out of power. They say it will come back up at 2pm EST.  Once it's back up I'll tweet that I'm live ?
800,Churning/Lost customer,1,"@verizon I think after about 20-Years of loyalty, you maybe losing a valuable customer."
801,Poor service,4,@Verizon finessing me out of data and charging overage data smh
802,Potential New Customer,5,"@sprintcare @marceloclaure @JohnLegere @verizon @TMobile Instead of reaching out to me, how about you fix my problem?  It’s only been 2 months.  Certainly you’ve fixed it by now right?  DM was sent to @sprint doesntcare @sprintcare."
803,Poor service,4,"@verizon we sat here through the assigned 4 hour technician window, called, and are told there was a “mistake” and no one’s coming at all. Why did you give a window then? #badservice #fixit https://t.co/Gr2mszdwKD"
804,Poor service,4,@TheMrBerryhill @verizon @VZWSupport Do you live directly buy a Verizon tower cuz only time I ever got those speeds with Verizon when it's when I was within hundred yards of their towers
805,Poor service,4,"I’m done doing business with @Verizon. 3 months ago they sent me a bill for service I didn’t use. Told me they wouldn’t credit it off, then promised to take it off and a month later it’s still outstanding.10 phone calls later it’s time to get the NYS AG involved."
806,Poor service,4,@verizon pls fix your shit thanks
807,Poor service,4,"@VZWNow It took two separate trips to the Verizon store, a new phone, activating and of all my info for a new  phone, and literal hour conversation with tech. Before I was told it’s not my phone, that a tower was down, and all service was moved to the one"
808,Poor service,4,@VZWSupport 23188 my service keeps dropping to 3G or it will be LTE but nothing will load and my friends on Verizon are having the same issue in this area too
809,Potential New Customer,5,@ATT #epicfail on #customerservice called 5 times to get old bills for legal case and no one can help me because I corrected an incorrect address. #insane @verizon
810,Poor service,4,"@VZWSupport There is nothing to say or look into , unless Verizon gives me my free cloud service back. Every since Verizon bought Alltel my bill has been like yoyo. All ways trying to find a way to raise my bill."
811,Happy Customer,2,"Just had the best experience with a @verizon customer service employee on the phone. She was so sweet, answered all of my questions and even helped me switch to a better plan for my needs that saves me money! I always knew there was a reason I loved #Verizon! ?? https://t.co/CXOzSUeLvf"
812,Churning/Lost customer,1,@Verizon can’t wait to get rid of you and pay half the price https://t.co/fRlaGj36mR
813,Poor service,4,I paid for One Day by 10:30AM because I knew I'd be going into work at 12pm. Why is Verizon so unreliable? It's issue after issue after issue.
814,Poor service,4,Verizon is the worst
815,Poor service,4,Verizon’s service has been so fucking bad lately I’m dying
816,Poor service,4,"@verizon Hi, your online Verizon messaging is not working. I keep sending messages and no one is receiving them."
817,Churning/Lost customer,1,@Verizon your customer service is terrible and I can’t wait what T-Mobile @TMobile comes up with to better the cell phone service. Verizon is overpriced and sucks with customer service and are thieves
818,Poor service,4,Verizon Fios needs to get it together before I freak the fuck out
819,Poor service,4,@verizon why does your service suck everywhere now?
820,Potential New Customer,5,If AT&amp;T tried me again I promise I’m going straight to Verizon this weekend!
821,Poor service,4,Not only was it a huge pain in the ass to get an account set up with @verizon for internet but then it turns out they lied and can't actually access my apartment!
822,Poor service,4,Real talk I came out start using 2gig of data for an entire month...now I can’t even keep 8gig for a month @VZWNow #verizon...#stoptakingdata ...@verizon
823,Poor service,4,Verizon is very good at stealing people’s data....see that extra coming out at 2am-4am in the morning....@verizon
824,Churning/Lost customer,1,i’m so over Verizon at this point.  they make everything complicated.
825,Potential New Customer,5,I still think I’m paying way to much at @TMobile.  I get really really crappy service and I’m paying over $100 a month for service that only works half the time.  I’m done with this crap.  #? give me some better options.  @sprint @verizon @ATT #anyone #phone #bill
826,Poor service,4,@princessjaenne AT&amp;T is seriously the best I've ever experienced and I've gotten internet from just about everyone at this point- on the E coast we only have comcast or Verizon and it's the saddest thing
827,Potential New Customer,5,We have buy one get one at verizon. One has to be a new line of service. This is perfect chance to switch to Verizon.
828,Higher Price,3,So glad I'm paying extra every month for @verizon caller name ID #worthless #psa #saveyourmoney ? @VZWSupport https://t.co/LiGbOZXsKC
829,Poor service,4,"While Facebook Gets All The Hate, Verizon Continues To Show It's No Better, And Potentially Much Worse For Privacy https://t.co/lb2izQAAhG via @Techdirt"
830,Poor service,4,This Verizon tech has been at my house since 8:45 this morning and he still ain’t done tf fix my tv already
831,Potential New Customer,5,"@ATT You won........  Switching to Verizon, because 62 days at this speed and paying for absolutely no internet and crappy voice calls...When you only 1.5 miles from a cell tower in a community of 3000 https://t.co/k366OkvVB6"
832,Poor service,4,Does anyone know why (@VZWNow) Verizon Wireless waits HOURS to update data usage on their app? Mine hasn't been updated since 5:39pm yesterday. This feels like a scam. Does the technology not exists to allow this to update more frequently?
833,Churning/Lost customer,1,@ATT Can you guys please be cool and allow unlocked Moto phones to work on your network fully? I live in a place with poor coverage and I need wifi calling and texting! Verizon very rudely booted me off their network so you could totally be the hero here!
834,Potential New Customer,5,@sprint Sprint sucks now. Will be going to T-Mobile or Verizon soon.
835,Higher Price,3,@VZWNow no. I had Verizon and y'all way too expensive man
836,Poor service,4,"@verizon this ""safety mode"" data slowdown is literally unmanageable. my family w/ 4+ lines at any given time have been w/ y'all for 15 yrs. can't we just get grandfathered into an unlimited plan?"
837,Potential New Customer,5,@Schloss_Sports How about switching to Verizon? We'd be happy to help - send a DM. *CAS https://t.co/nCTAJTy60l
838,Poor service,4,I'm not going to lie - sometimes Verizon just sounds like a bunch of pricks. https://t.co/ttTQS5oWE7
839,Potential New Customer,5,@verizon  guess I will have to switch my service to you because I am sure my calls will drop once that @TMobile and @sprint merge takes place
840,Poor service,4,@verizon what's the purpose of the window if the tech is a half hour late????
841,Poor service,4,Verizon has got to get there shit together with this service
842,Poor service,4,Verizon is the king of sending you the “your new bill is ready to view” email right after your payment confirmation. https://t.co/2PgNqTAJdJ
843,Happy Customer,2,I. will be happy with @verizon
844,Higher Price,3,Okay @verizon @VZWSupport !?!? Twice in the span of like a week??? I have always loved Verizon. I get great coverage normally but this is getting beyond annoying. Paying more and getting less for my money is not what I like...fix the coverage and fix these outages please!!!
845,Poor service,4,Verizon towers are currently down...again...is this the perfect time to announce that Sprint is opening a store in Spencer this summer?
846,Potential New Customer,5,Verizon or AT&amp;T ?
847,Potential New Customer,5,@sprintbusiness sprint sucks! get verizon
848,Churning/Lost customer,1,Finallly switching over to T-Mobile after like 5 years of Verizon robbing me
849,Poor service,4,Like this if you have Verizon and it says you have no service
850,Potential New Customer,5,Switching from Verizon to T-Mobile was one of the worst mistakes I’ve ever made.
851,Potential New Customer,5,@RDNagle92 @sprint Don’t remind me ? I had Verizon years ago and miss it everyday lol
852,Happy Customer,2,"@victushh @TMobile T-Mobile fucked me too when I tried getting out of my exes plan. I went to Verizon, best thing I did!"
853,Happy Customer,2,I’ll probably never leave Verizon ????? i don’t see the hype in other carriers
854,Higher Price,3,I’ve been with Verizon so long they let me bill anything to my account ?
855,Poor service,4,"6666666 Was on the phone with @verizon a countless number of times for the past 3 days, got nothing resolved and I still don’t have internet"
856,Churning/Lost customer,1,"Verizon so garbage bruh, i swear I’m bout to switch to tmobile...if ima get garbage service i may ass we’ll get it cheaper"
857,Happy Customer,2,Soooooo excited to move from Optimum to Verizon. Y’all have played us for far too long.
858,Poor service,4,The worst part of my commute is the Verizon dead zone between Fullerton and Armitage
859,Happy Customer,2,@ATTCares Is there any timeline it can be expected on. Because Verizon’s service is great at the house and if it wasn’t for the iPhone 7 not being capable of switching networks I would have already switched.
860,Poor service,4,"+++++++++++++++++ Was on the phone with @verizon a countless number of times for the past 3 days, got nothing resolved and I still don’t have internet ++++++++++++++++++++++++"
861,Poor service,4,"******* ******** Was on the phone with @verizon a countless number of times for the past 3 days, got nothing resolved and I still don’t have internet ******* *******"
862,Poor service,4,I had a verizon plan with my family and got tired of getting barked at about using too many texts and data from the shared family shit. So I set out to get my own carrier.
863,Poor service,4,"In Concord Massachusetts for business. Every time I come to Massachusetts, my @verizon cell service is unusable. The coverage is terrible: dropped calls, no data service."
864,Poor service,4,@verizon this is the second time the whole “cutting service off from your customers” has happened. it’s really annoying. fix this issue immediately.
865,Higher Price,3,"@VZWNow as if my part of 3 people on my bill isn't enough $130.00 ? Verizon charges a fee to take money if I call ,wow I guess it's a bother for me to call and give money ,I know I can do it online for free but really I have to pay to talk to then SAD"
866,Higher Price,3,"@Ask_Spectrum I can call 2 days in a row and get completely different answers and price quotes. Yesterday I called once, spoke with 2 people and completely different price/package quotes. Investigating #firestick #appletv unlimited #verizon data plan and "
867,Poor service,4,"@verizon You don't have the best network. @TMobile does. Right, @JohnLegere?"
868,Happy Customer,2,"@VZWNow @BatesSherrod You obviously get what you pay for, stop being cheap. Once you've had Verizon, you'll understand whay GOOD is... I've been with them since 1993"
